Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,AgeNorm,DebtNorm,YearsEmployedNorm,CreditScoreNorm,IncomeNorm,AgeLog,DebtLog,YearsEmployedLog,CreditScoreLog,IncomeLog
1,32.25,14.0,0,0,Healthcare,Latino,0.0,0,1,2,0,ByBirth,00160,1,0,0.05567540920363909,1.856208145068995,-0.6648577635414882,-0.0826775871235762,-0.19536857622509826,0.2350700982266441,1.5526836625766618,-1.108075678098596,0.44402095833296623,-0.7166320391612877
1,29.58,4.75,1,1,CommunicationServices,White,2.0,0,1,1,1,ByBirth,00460,68,0,-0.16931273519829762,-0.0031420706583584804,-0.06718407435095339,-0.2883268922793307,-0.1825085882536689,-0.0126767033123625,0.4103051219200486,0.34796946588189764,0.007192585449686604,0.39463486581943896
1,18.42,10.415,0,0,ConsumerStaples,White,0.125,1,0,0,0,ByBirth,00120,375,0,-1.1097126196648186,1.1355843047033123,-0.6275031579670798,-0.49397619743508525,-0.12358297172786571,-1.3564774704191662,1.227284998564931,-0.951972001779199,-0.7395704503769633,0.9267318406899111
1,22.17,2.25,1,1,ConsumerDiscretionary,White,0.125,0,0,0,0,ByBirth,00160,10,0,-0.7937180348306381,-0.5056691559900756,-0.6275031579670798,-0.49397619743508525,-0.19364111515430923,-0.8339394853900284,-0.269444544245512,-0.951972001779199,-0.7395704503769633,-0.18162726704388005
1,22.67,0.165,1,1,Energy,Other,2.25,0,0,0,1,ByOtherMeans,00000,0,1,-0.751585423519414,-0.9247767451567277,0.007525136797863474,-0.49397619743508525,-0.19556051634407481,-0.7707510268327405,-1.4917467384041723,0.4540540209348871,-0.7395704503769633,-0.9341639144381613
0,25.58,0.0,1,1,Energy,White,0.0,0,0,0,0,Temporary,00000,0,1,-0.5063736256880902,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.42757948745827473,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,18.83,0.0,1,1,Materials,White,0.665,0,0,0,0,ByBirth,00160,1,0,-1.0751638783896151,-0.957943532788621,-0.46613126188563536,-0.49397619743508525,-0.19536857622509826,-1.294643356847839,-1.673699316498593,-0.43237925370035296,-0.7395704503769633,-0.7166320391612877
1,21.58,0.79,0,0,InformationTechnology,White,0.665,0,0,0,0,ByBirth,00160,0,0,-0.8434345161778828,-0.7991449738237983,-0.46613126188563536,-0.49397619743508525,-0.19556051634407481,-0.9102796580318742,-0.9800450536345476,-0.43237925370035296,-0.7395704503769633,-0.9341639144381613
1,23.75,12.0,1,1,Energy,White,2.085,0,0,0,0,ByOtherMeans,00080,0,0,-0.6605789830871702,1.4541864768036212,-0.04178294256035566,-0.49397619743508525,-0.19556051634407481,-0.6387007992663872,1.3821926849627089,0.3849988915723471,-0.7395704503769633,-0.9341639144381613
1,22.0,7.835,0,0,ConsumerDiscretionary,Asian,0.165,0,0,0,1,ByBirth,00000,0,0,-0.8080431226764544,0.6169763526409805,-0.615549684183269,-0.49397619743508525,-0.19556051634407481,-0.8557345999565406,0.9220386387847517,-0.9056668761680456,-0.7395704503769633,-0.9341639144381613
1,36.08,2.54,1,1,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00000,1000,0,0.37841121184761534,-0.4473760140915964,-0.6648577635414882,-0.49397619743508525,-0.0036203973675171864,0.5577383041151819,-0.1676131463836824,-1.108075678098596,-0.7395704503769633,1.2340255049553286
1,29.25,13.0,1,1,Real Estate,Black,0.5,0,0,0,0,ByBirth,00228,0,0,-0.19712025866370536,1.655197310936308,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-0.04478879023201619,1.4704852505411585,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
0,19.58,0.665,1,1,Industrials,White,1.665,0,0,0,0,ByBirth,00220,5,0,-1.011964961422779,-0.8242713280903843,-0.16729441729036795,-0.49397619743508525,-0.19460081574919202,-1.1847704957977814,-1.0662914110329673,0.19103718721866783,-0.7395704503769633,-0.3718521741358917
0,22.92,1.25,1,1,Materials,White,0.25,0,0,0,1,ByBirth,00120,809,0,-0.730519117863802,-0.7066799901227625,-0.5901485523926714,-0.49397619743508525,-0.04028096009203969,-0.7396556055075494,-0.7075534726167906,-0.8123325049583112,-0.7395704503769633,1.1675807936792026
0,27.25,0.29,1,1,CommunicationServices,Black,0.125,0,1,1,1,ByBirth,00272,108,0,-0.36565070390860166,-0.8996503908901419,-0.6275031579670798,-0.2883268922793307,-0.1748309834946066,-0.24723589320229566,-1.3703174520190886,-0.951972001779199,0.007192585449686604,0.5381319139501033
0,38.75,1.5,1,1,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00076,0,0,0.6033993562495521,-0.6564272815895907,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,0.7635279404516341,-0.5820264885724602,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,32.42,2.165,0,0,Financials,Latino,0.0,0,0,0,0,ByBirth,00120,0,0,0.07000049704945542,-0.522755076891354,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,0.2501635146490185,-0.30101907358731006,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
0,23.75,0.71,1,1,Industrials,White,0.25,0,1,1,1,ByBirth,00240,4,0,-0.6605789830871702,-0.8152258405544134,-0.5901485523926714,-0.2883268922793307,-0.1947927558681686,-0.6387007992663872,-1.0345187435866112,-0.8123325049583112,0.007192585449686604,-0.42907054169925507
1,18.17,2.46,1,1,Energy,Other,0.96,0,1,2,1,ByBirth,00160,587,0,-1.1307789253204308,-0.46345688082221137,-0.3779743927300315,-0.0826775871235762,-0.0828916665048355,-1.3948251820278081,-0.19484643311961644,-0.21618912035670118,0.44402095833296623,1.067058062666885
1,40.92,0.5,0,0,CommunicationServices,White,0.5,0,0,0,1,ByBirth,00130,0,0,0.7862548893402647,-0.8574381157222776,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,0.9208420070620653,-1.1906263945576916,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,19.5,9.585,1,1,ConsumerStaples,White,0.79,0,0,0,0,ByBirth,00080,350,0,-1.018706179232575,0.9687453123731826,-0.42877665631122697,-0.49397619743508525,-0.12838147470227965,-1.1962978131019868,1.1373454316547338,-0.33643655228488184,-0.7395704503769633,0.9051392718742839
1,28.58,3.625,1,1,ConsumerStaples,White,0.25,0,0,0,1,ByBirth,00100,0,0,-0.25357795782074577,-0.2292792590576312,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-0.11107788702850546,0.15090840093749566,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,35.58,0.75,1,1,Financials,White,1.5,0,0,0,1,ByBirth,00231,0,0,0.3362786005363913,-0.8071854071891059,-0.2166024966485871,-0.49397619743508525,-0.19556051634407481,0.5175580104154329,-1.0069705932711728,0.10632969892221877,-0.7395704503769633,-0.9341639144381613
1,34.17,2.75,1,1,ConsumerDiscretionary,Asian,2.5,0,0,0,1,ByBirth,00232,200,0,0.2174646366387397,-0.4051637389237322,0.08223434794668033,-0.49397619743508525,-0.15717249254876328,0.4012200972622186,-0.098953566631559,0.5522729777931663,-0.7395704503769633,0.7301837077842855
1,33.17,2.25,0,0,InformationTechnology,White,3.5,0,0,0,1,ByBirth,00200,141,0,0.13319941401629154,-0.5056691559900756,0.38107119254194777,-0.49397619743508525,-0.1684969595683802,0.3158483006442024,-0.269444544245512,0.8853524059818612,-0.7395704503769633,0.6211339842231168
1,31.58,0.75,0,0,ConsumerStaples,White,3.5,0,0,0,1,ByBirth,00320,0,0,-0.0007822899534013176,-0.8071854071891059,0.38107119254194777,-0.49397619743508525,-0.19556051634407481,0.1748232834794931,-1.0069705932711728,0.8853524059818612,-0.7395704503769633,-0.9341639144381613
0,52.5,7.0,1,1,ConsumerStaples,Black,3.0,0,0,0,0,ByBirth,00000,0,0,1.7620461673082142,0.44913230614018695,0.23165277024431405,-0.49397619743508525,-0.19556051634407481,1.642752068130857,0.8037565273137383,0.729248729662464,-0.7395704503769633,-0.9341639144381613
1,36.17,0.42,0,0,Industrials,White,0.29,0,0,0,1,ByBirth,00309,2,0,0.38599508188363596,-0.8735189824528925,-0.5781950786088607,-0.49397619743508525,-0.1951766361061217,0.5649131802991842,-1.2559251697682141,-0.7705857652879792,-0.7395704503769633,-0.5893840494127651
1,37.33,2.665,1,1,InformationTechnology,White,0.165,0,0,0,1,ByBirth,00000,501,0,0.48374274012567553,-0.42224965982501056,-0.615549684183269,-0.49397619743508525,-0.09939851673681944,0.6558654122447363,-0.12626949700279436,-0.9056668761680456,-0.7395704503769633,1.0174327789808963
0,20.83,8.5,1,1,Energy,White,0.165,0,0,0,0,ByBirth,00000,351,0,-0.9066334331447189,0.7506485573392172,-0.615549684183269,-0.49397619743508525,-0.1281895345833031,-1.0102543167116291,1.0084996829879624,-0.9056668761680456,-0.7395704503769633,0.9060321093404873
1,24.08,9.0,1,1,ConsumerStaples,White,0.25,0,0,0,1,ByBirth,00000,0,0,-0.6327714596217624,0.8511539744055606,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-0.5994997629062766,1.069610740635761,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,25.58,0.335,1,1,Financials,Black,3.5,0,0,0,1,ByBirth,00340,0,0,-0.5063736256880902,-0.890604903354171,0.38107119254194777,-0.49397619743508525,-0.19556051634407481,-0.42757948745827473,-1.3294652983202053,0.8853524059818612,-0.7395704503769633,-0.9341639144381613
0,35.17,3.75,1,1,Healthcare,Latino,0.0,0,1,6,0,ByBirth,00000,200,0,0.30172985926118784,-0.20415290479104534,-0.6648577635414882,0.7399196334994419,-0.15717249254876328,0.4841981976978155,0.18268106838385187,-1.108075678098596,1.3568584338616614,0.7301837077842855
1,48.08,3.75,1,1,ConsumerDiscretionary,Asian,1.0,0,0,0,0,ByBirth,00100,2,0,1.3895938833169932,-0.20415290479104534,-0.3660209189462208,-0.49397619743508525,-0.1951766361061217,1.3875426433103262,0.18268106838385187,-0.18941347421806598,-0.7395704503769633,-0.5893840494127651
0,15.83,7.625,1,1,Materials,White,0.125,0,1,1,1,ByBirth,00000,160,0,-1.3279595462569596,0.5747640774731162,-0.6275031579670798,-0.2883268922793307,-0.1648500973078256,-1.7801209665744084,0.8933780438609498,-0.951972001779199,0.007192585449686604,0.6605441815569945
0,22.5,0.415,1,1,ConsumerDiscretionary,White,0.335,0,0,0,1,ByOtherMeans,00144,0,0,-0.7659105113652304,-0.8745240366235559,-0.5647474206020736,-0.49397619743508525,-0.19556051634407481,-0.7920840827742887,-1.2601276588520367,-0.7251407621279651,-0.7395704503769633,-0.9341639144381613
1,21.5,11.5,1,1,ConsumerDiscretionary,White,0.5,1,0,0,1,ByBirth,00100,68,0,-0.8501757339876785,1.3536810597372777,-0.5154393412438545,-0.49397619743508525,-0.1825085882536689,-0.9207841410251267,1.335464953957783,-0.5706927379986325,-0.7395704503769633,0.39463486581943896
0,23.58,0.83,1,1,Materials,White,0.415,0,1,1,1,ByBirth,00200,11,0,-0.6749040709329865,-0.7911045404584909,-0.5408404730344523,-0.2883268922793307,-0.19344917503533268,-0.6590997426188148,-0.9537146025352351,-0.6480077603292135,0.007192585449686604,-0.15432029885901818
0,21.08,5.0,0,0,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00000,0,0,-0.8855671274891069,0.04711063787481323,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.9765528027463332,0.46101083465052917,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,25.67,3.25,1,1,Energy,Black,2.29,0,1,1,1,ByBirth,00416,21,0,-0.4987897556520696,-0.3046583218573888,0.01947861058167418,-0.2883268922793307,-0.1915297738455671,-0.417575078011821,0.050166355100322475,0.47026644824234753,0.007192585449686604,0.03590460823299347
0,38.92,1.665,1,1,ConsumerStaples,White,0.25,0,0,0,0,ByBirth,00000,390,0,0.6177244440953684,-0.6232604939576974,-0.5901485523926714,-0.49397619743508525,-0.12070386994321734,0.776158509288323,-0.5058798697869281,-0.8123325049583112,-0.7395704503769633,0.9390084577757667
0,15.75,0.375,1,1,Energy,White,1.0,0,0,0,0,ByBirth,00120,18,0,-1.3347007640667554,-0.8825644699888634,-0.3660209189462208,-0.49397619743508525,-0.1921055942024968,-1.7942228871260315,-1.294292133690216,-0.18941347421806598,-0.7395704503769633,-0.010104276398551899
0,28.58,3.75,1,1,Energy,White,0.25,0,1,1,1,ByBirth,00040,154,0,-0.25357795782074577,-0.20415290479104534,-0.5901485523926714,-0.2883268922793307,-0.16600173802168494,-0.11107788702850546,0.18268106838385187,-0.8123325049583112,0.007192585449686604,0.6486250721889696
1,22.25,9.0,1,1,ConsumerStaples,White,0.085,0,0,0,0,ByBirth,00000,0,0,-0.7869768170208424,0.8511539744055606,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-0.82373823452725,1.069610740635761,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,29.83,3.5,1,1,Energy,White,0.165,0,0,0,0,ByBirth,00216,0,0,-0.14824642954268558,-0.254405613324217,-0.615549684183269,-0.49397619743508525,-0.19556051634407481,0.011420767186164927,0.11826514198732002,-0.9056668761680456,-0.7395704503769633,-0.9341639144381613
0,23.5,1.5,1,1,Industrials,White,0.875,0,0,0,1,ByBirth,00160,0,0,-0.6816452887427822,-0.6564272815895907,-0.40337552452062925,-0.49397619743508525,-0.19556051634407481,-0.6687481129450074,-0.5820264885724602,-0.2749495648583479,-0.7395704503769633,-0.9341639144381613
1,32.08,4.0,0,0,InformationTechnology,White,1.5,0,0,0,1,ByBirth,00120,0,0,0.04135032135782276,-0.15390019625787363,-0.2166024966485871,-0.49397619743508525,-0.19556051634407481,0.21989931433858206,0.24379212603165012,0.10632969892221877,-0.7395704503769633,-0.9341639144381613
1,31.08,1.5,0,0,Industrials,White,0.04,0,0,0,0,ByOtherMeans,00160,0,0,-0.04291490126462539,-0.6564272815895907,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,0.12905010114864918,-0.5820264885724602,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
1,31.83,0.04,0,0,CommunicationServices,White,0.04,0,0,0,0,ByBirth,00000,0,0,0.02028401570221072,-0.9499030994233135,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,0.19744711307770121,-1.6269715854936668,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
0,21.75,11.75,1,1,Energy,White,0.25,0,0,0,1,ByBirth,00180,0,0,-0.8291094283320665,1.4039337682704494,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-0.8880806593634843,1.359057891645334,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
0,17.92,0.54,1,1,Energy,White,1.75,0,1,1,1,ByBirth,00080,5,0,-1.1518452309760427,-0.8493976823569701,-0.14189328549977023,-0.2883268922793307,-0.19460081574919202,-1.4336762909299146,-1.1592718371068402,0.23264898909167267,0.007192585449686604,-0.3718521741358917
1,30.33,0.5,1,1,Real Estate,Black,0.085,0,0,0,1,ByOtherMeans,00252,0,0,-0.1061138182314615,-0.8574381157222776,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,0.05903496941244084,-1.1906263945576916,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,51.83,2.04,0,0,Healthcare,Latino,1.5,0,0,0,0,ByBirth,00120,1,0,1.7055884681511737,-0.5478814311579399,-0.2166024966485871,-0.49397619743508525,-0.19536857622509826,1.6054534378513083,-0.34902735826019265,0.10632969892221877,-0.7395704503769633,-0.7166320391612877
1,47.17,5.835,1,1,Industrials,White,5.5,0,0,0,0,ByBirth,00465,150,0,1.3129125307305656,0.21495468437560675,0.9787448817324826,-0.49397619743508525,-0.16676949849759118,1.332152485165426,0.616247257487749,1.372716224815417,-0.7395704503769633,0.6404198425202319
1,25.83,12.835,1,1,InformationTechnology,White,0.5,0,0,0,0,ByBirth,00000,2,0,-0.4853073200324782,1.6220305233044148,-0.5154393412438545,-0.49397619743508525,-0.1951766361061217,-0.3998725356557934,1.4563602976485228,-0.5706927379986325,-0.7395704503769633,-0.5893840494127651
0,50.25,0.835,1,1,ConsumerStaples,White,0.5,0,0,0,1,ByBirth,00240,117,0,1.5724494164077059,-0.7900994862878276,-0.5154393412438545,-0.49397619743508525,-0.17310352242381757,1.51558828553166,-0.9504638381174736,-0.5706927379986325,-0.7395704503769633,0.5630303349508592
1,29.5,2.0,0,0,Education,Black,2.0,0,0,0,0,ByBirth,00256,17,0,-0.17605395300809332,-0.5559218645232473,-0.06718407435095339,-0.49397619743508525,-0.19229753432147334,-0.02042951711410598,-0.36480777995358116,0.34796946588189764,-0.7395704503769633,-0.027072309110495667
0,37.33,2.5,1,1,ConsumerDiscretionary,Black,0.21,0,0,0,0,ByBirth,00260,246,0,0.48374274012567553,-0.4554164474569039,-0.6021020261764821,-0.49397619743508525,-0.14834324707584165,0.6558654122447363,-0.18115197866706215,-0.8554370977596881,-0.7395704503769633,0.7948593148377052
0,41.58,1.04,1,1,ConsumerStaples,White,0.665,0,0,0,0,ByBirth,00240,237,0,0.8418699362710802,-0.7488922652906267,-0.46613126188563536,-0.49397619743508525,-0.15007070814663065,0.9670762983823055,-0.8242877642069311,-0.43237925370035296,-0.7395704503769633,0.7832105985833878
0,30.58,10.665,1,1,Materials,Black,0.085,0,1,12,1,ByBirth,00129,3,0,-0.08504751257584947,1.1858370132364842,-0.6394566317508905,1.9738154644339692,-0.19498469598714516,0.08255786367585248,1.2530963291325106,-0.9999536908137862,2.0237811474355913,-0.49910016388441425
1,19.42,7.25,1,1,CommunicationServices,White,0.04,0,1,1,0,ByBirth,00100,1,0,-1.0254473970423705,0.49938501467335866,-0.6529042897576776,-0.2883268922793307,-0.19536857622509826,-1.2078702031202482,0.8404180174589059,-1.0560945292262123,0.007192585449686604,-0.7166320391612877
0,17.92,10.21,1,1,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00000,50,0,-1.1518452309760427,1.094377083706112,-0.6648577635414882,-0.49397619743508525,-0.18596351039524694,-1.4336762909299146,1.205694316557861,-1.108075678098596,-0.7395704503769633,0.29976940756895865
0,20.08,1.25,1,1,Energy,White,0.0,0,0,0,0,ByBirth,00000,0,0,-0.969832350111555,-0.7066799901227625,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-1.1137244781150315,-0.7075534726167906,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,19.5,0.29,1,1,Financials,White,0.29,0,0,0,0,ByBirth,00280,364,0,-1.018706179232575,-0.8996503908901419,-0.5781950786088607,-0.49397619743508525,-0.12569431303660783,-1.1962978131019868,-1.3703174520190886,-0.7705857652879792,-0.7395704503769633,0.9174136022287613
1,27.83,1.0,0,0,Real Estate,Black,3.0,0,0,0,0,ByBirth,00176,537,0,-0.3167768747875819,-0.7569326986559342,0.23165277024431405,-0.49397619743508525,-0.09248867245366338,-0.18708707158476778,-0.8478807018944824,0.729248729662464,-0.7395704503769633,1.0391683047923586
1,17.08,3.29,1,1,ConsumerDiscretionary,White,0.335,0,0,0,1,ByBirth,00140,2,0,-1.2226280179788995,-0.29661788849208126,-0.5647474206020736,-0.49397619743508525,-0.1951766361061217,-1.568082811671096,0.06132713385972156,-0.7251407621279651,-0.7395704503769633,-0.5893840494127651
1,36.42,0.75,0,0,Real Estate,White,0.585,0,0,0,0,ByBirth,00240,3,0,0.40706138753924803,-0.8071854071891059,-0.4900382094532568,-0.49397619743508525,-0.19498469598714516,0.5847526095722296,-1.0069705932711728,-0.4976404075283823,-0.7395704503769633,-0.49910016388441425
1,40.58,3.29,1,1,CommunicationServices,White,3.5,0,0,0,1,ByOtherMeans,00400,0,0,0.757604713648632,-0.29661788849208126,0.38107119254194777,-0.49397619743508525,-0.19556051634407481,0.8967394572800861,0.06132713385972156,0.8853524059818612,-0.7395704503769633,-0.9341639144381613
1,21.08,10.085,0,0,Education,Black,1.25,0,0,0,0,ByBirth,00260,0,0,-0.8855671274891069,1.069250729439526,-0.29131170779740395,-0.49397619743508525,-0.19556051634407481,-0.9765528027463332,1.192334629364656,-0.03330979789866904,-0.7395704503769633,-0.9341639144381613
0,22.67,0.75,1,1,Energy,White,2.0,0,1,2,1,ByBirth,00200,394,0,-0.751585423519414,-0.8071854071891059,-0.06718407435095339,-0.0826775871235762,-0.11993610946731112,-0.7707510268327405,-1.0069705932711728,0.34796946588189764,0.44402095833296623,0.9422027057859629
0,25.25,13.5,0,0,Healthcare,Latino,2.0,0,1,1,1,ByBirth,00200,1,0,-0.534181149153498,1.7557027280026514,-0.06718407435095339,-0.2883268922793307,-0.19536857622509826,-0.4645543973678673,1.5122932040666461,0.34796946588189764,0.007192585449686604,-0.7166320391612877
1,17.92,0.205,1,1,ConsumerStaples,White,0.04,0,0,0,0,ByBirth,00280,750,0,-1.1518452309760427,-0.9167363117914202,-0.6529042897576776,-0.49397619743508525,-0.051605427111656596,-1.4336762909299146,-1.4515267362103441,-1.0560945292262123,-0.7395704503769633,1.143846108243557
